Date,Close,High,Low,Open,Volume
2024-10-17,230.42,232.11,228.8,231.69,32993800
2024-10-18,233.25,234.42,232.27,234.42,46431500
2024-10-21,234.72,235.09,232.71,232.71,36254500
2024-10-22,234.11,234.46,230.87,232.15,38846600
2024-10-23,229.04,233.39,226.07,232.34,52287000
2024-10-24,228.85,229.1,226.71,228.27,31109500
2024-10-25,229.69,231.48,227.86,228.03,38802300
2024-10-28,231.66,232.98,230.82,231.58,36087100
2024-10-29,231.93,232.59,230.59,231.37,35417200
2024-10-30,228.39,231.73,227.84,230.88,47070900
2024-10-31,224.23,228.12,223.69,227.63,64370100
2024-11-01,221.25,223.67,218.63,219.33,65276700
2024-11-04,220.36,221.13,218.08,219.35,44944500
2024-11-05,221.79,222.28,219.49,220.15,28111300
2024-11-06,221.06,224.39,219.54,220.95,54561100
2024-11-07,225.79,226.18,222.9,222.96,42137700
2024-11-08,225.52,227.21,224.97,225.73,38328800
2024-11-11,222.81,224.27,220.09,223.57,42005600
2024-11-12,222.81,224.16,221.94,223.12,40398300
2024-11-13,223.69,225.21,221.35,222.59,48566200
2024-11-14,226.77,227.42,223.57,223.59,44923900
2024-11-15,223.57,225.48,222.85,224.96,47923700
2024-11-18,226.57,228.28,223.74,223.82,44633700
2024-11-19,226.83,228.7,225.22,225.54,36211800
2024-11-20,227.55,228.47,224.46,226.61,35169600
2024-11-21,227.07,228.7,224.28,227.43,42108300
