Date,Close,High,Low,Open,Volume
2025-02-13,405.73,406.18,401.6,402.23,23891700
2025-02-14,403.64,404.12,401.12,403.01,22758500
2025-02-18,404.84,405.79,401.73,403.22,21423100
2025-02-19,409.91,410.62,402.87,403.1,24114200
2025-02-20,412.08,415.23,408.52,411.24,23508700
2025-02-21,404.23,413.98,403.92,413.27,27524800
2025-02-24,400.06,405.38,395.43,404.53,26443700
2025-02-25,394.02,398.0,392.84,397.19,29387400
2025-02-26,395.84,399.67,390.41,394.13,19619000
2025-02-27,388.71,401.79,388.35,397.36,21127400
2025-02-28,393.12,393.76,382.8,388.83,32845700
2025-03-03,384.71,394.93,382.4,394.93,23007700
2025-03-04,384.82,388.76,377.29,379.66,29342900
2025-03-05,397.11,397.76,385.02,385.55,23433100
2025-03-06,393.02,398.23,388.85,390.44,23304600
2025-03-07,389.48,390.95,381.78,388.5,22034100
2025-03-10,376.46,382.64,373.55,382.08,32840100
2025-03-11,376.74,382.24,373.24,375.31,30380200
2025-03-12,379.54,381.47,375.26,379.22,24253600
2025-03-13,375.08,381.57,373.77,379.43,20473000
2025-03-14,384.77,386.43,375.81,376.08,19952800
2025-03-17,384.91,388.88,381.81,382.93,22474300
2025-03-18,379.78,383.6,377.39,383.3,19486900
2025-03-19,384.04,385.88,380.26,381.77,19185500
2025-03-20,383.07,387.97,379.55,381.98,18470500
2025-03-21,387.45,387.92,379.07,379.49,39675900
2025-03-24,389.25,391.55,386.01,391.55,21004500
2025-03-25,391.31,392.5,388.81,390.08,15775000
2025-03-26,386.17,391.46,384.78,391.15,16108400
2025-03-27,386.77,388.42,383.63,386.33,13766800
2025-03-28,375.11,385.34,373.26,384.3,21632000
2025-03-31,371.73,373.4,363.66,368.91,35184700
2025-04-01,378.47,379.12,369.59,371.0,19689500
2025-04-02,378.42,381.33,372.95,374.29,16092600
2025-04-03,369.48,373.8,365.75,371.14,30198000
2025-04-04,356.33,370.94,355.98,360.58,49209900
2025-04-07,354.37,367.39,341.43,347.46,50425000
2025-04-08,351.11,370.01,346.84,364.67,35868900
2025-04-09,386.69,389.4,349.66,350.1,50199700
2025-04-10,377.63,380.16,364.22,378.34,38024400
2025-04-11,384.67,386.25,375.2,376.93,23839200
2025-04-14,384.03,390.81,380.47,389.39,19251200
2025-04-15,381.97,388.07,380.42,384.73,17199900
2025-04-16,367.99,377.89,364.41,376.96,21967800
2025-04-17,364.2,370.67,363.32,370.11,21120200
2025-04-21,355.62,360.93,352.2,359.29,20807300
2025-04-22,363.25,364.19,356.35,359.84,19485000
2025-04-23,370.74,376.68,369.39,372.4,20545500
2025-04-24,383.53,384.67,371.53,372.04,22232300
2025-04-25,388.03,388.34,380.85,383.23,18973200
2025-04-28,387.35,388.91,382.87,388.14,16579400
2025-04-29,390.2,391.25,386.58,387.49,14974000
2025-04-30,391.41,392.8,380.69,386.5,36461100
2025-05-01,421.26,432.73,420.76,426.91,58938100
2025-05-02,431.04,435.16,425.8,427.53,30757400
2025-05-05,431.92,435.22,427.9,428.65,20136100
2025-05-06,429.09,433.47,426.97,427.99,15104200
2025-05-07,429.13,433.85,426.91,429.61,23295300
2025-05-08,433.9,439.35,431.42,433.66,23491300
2025-05-09,434.46,436.45,431.63,435.71,15324200
2025-05-12,444.88,444.99,435.5,441.6,22821900
2025-05-13,444.76,446.28,441.02,443.42,23618800
2025-05-14,448.53,449.48,443.77,443.77,19902800
2025-05-15,449.54,452.58,446.86,447.2,21992300
2025-05-16,450.67,450.76,445.17,448.47,23849800
2025-05-19,455.23,455.95,447.23,447.31,21336500
2025-05-20,454.54,454.71,450.72,451.98,15441800
2025-05-21,448.98,454.15,448.23,450.97,19216900
2025-05-22,451.26,456.6,450.3,451.34,18025600
2025-05-23,446.61,450.09,445.35,446.41,16883500
2025-05-27,457.04,457.3,452.51,452.86,20974300
2025-05-28,453.74,458.85,453.31,457.57,17086300
2025-05-29,455.05,458.06,451.7,457.89,13974800
2025-05-30,456.71,458.02,451.93,456.08,34770500
2025-06-02,458.31,458.45,453.27,453.52,16626500
2025-06-03,459.3,460.46,457.21,457.81,15743800
2025-06-04,460.19,462.0,459.35,460.32,14162700
2025-06-05,463.97,465.93,460.35,461.28,20131700
2025-06-06,466.65,469.59,465.07,466.36,15285600
2025-06-09,469.0,469.68,464.91,465.98,16469900
2025-06-10,467.19,469.05,463.26,467.46,15375900
2025-06-11,468.87,471.7,465.94,466.3,16399200
2025-06-12,475.08,476.61,469.77,471.26,18950600
2025-06-13,471.2,475.38,469.01,472.63,16814500
2025-06-16,475.34,476.88,471.24,471.44,15626100
2025-06-17,474.25,474.95,470.32,471.63,15414100
2025-06-18,476.43,477.19,470.7,474.21,17526500
2025-06-20,473.62,479.63,473.09,478.41,37576200
2025-06-23,482.15,483.88,468.77,474.42,24864000
2025-06-24,486.23,487.95,482.94,485.08,22305600
2025-06-25,488.37,490.64,485.51,488.14,17495100
2025-06-26,493.51,494.09,488.9,489.07,21578900
2025-06-27,492.01,495.34,489.12,493.61,34539200
2025-06-30,493.47,496.79,491.4,493.1,28369000
2025-07-01,488.15,494.1,487.09,492.54,19945400
2025-07-02,487.2,489.59,484.83,486.11,16319600
2025-07-03,494.89,496.17,489.53,489.9,13984800
2025-07-07,493.78,494.8,491.31,493.44,13981600
2025-07-08,492.68,494.25,490.19,493.3,11846600
2025-07-09,499.52,502.76,495.78,496.34,18659500
2025-07-10,497.51,500.44,493.81,499.06,16492100
2025-07-11,499.33,501.03,493.86,494.52,16459500
2025-07-14,499.03,499.98,497.06,497.55,12058800
2025-07-15,501.81,504.27,498.81,499.03,14927200
2025-07-16,501.61,502.7,497.91,501.18,15154400
2025-07-17,507.65,509.3,501.61,501.67,17503100
2025-07-18,506.01,510.56,503.41,510.4,21209700
2025-07-21,506.02,508.03,501.54,502.69,14066800
2025-07-22,501.27,507.15,501.27,506.92,13868600
2025-07-23,501.86,502.77,496.73,502.73,16396600
2025-07-24,506.83,509.6,503.28,504.74,16107000
2025-07-25,509.64,514.18,506.32,508.41,19125700
2025-07-28,508.44,510.92,506.08,510.01,14308000
2025-07-29,508.51,513.52,507.51,511.44,16469200
2025-07-30,509.17,511.86,505.4,511.09,26380400
2025-07-31,529.27,551.05,527.69,550.83,51617300
2025-08-01,519.96,531.55,516.73,530.76,28977600
2025-08-04,531.4,533.98,523.95,524.08,25349000
2025-08-05,523.57,533.04,523.06,532.92,19171600
2025-08-06,520.78,527.49,519.88,526.69,21355700
2025-08-07,516.71,523.91,513.45,522.63,16079100
2025-08-08,517.9,520.5,515.29,518.46,15531000
2025-08-11,517.64,523.41,515.6,518.16,20194400
2025-08-12,525.05,526.77,518.56,519.6,18667000
2025-08-13,516.45,528.48,515.25,527.89,19619200
2025-08-14,518.34,521.78,516.02,518.42,20269100
2025-08-15,516.05,521.93,514.97,518.63,25213300
2025-08-18,513.0,518.68,509.95,517.46,23760600
2025-08-19,505.73,511.08,504.52,510.92,21481000
2025-08-20,501.71,506.95,500.44,505.83,27723000
2025-08-21,501.07,504.44,499.56,500.52,18443300
2025-08-22,504.04,507.52,499.25,501.08,24324200
2025-08-25,501.09,504.99,500.95,503.44,21638600
2025-08-26,498.88,501.8,495.37,501.19,30835700
2025-08-27,503.55,504.1,496.75,498.84,17277900
2025-08-28,506.43,507.87,502.32,503.9,18015600
2025-08-29,503.5,506.39,501.32,505.46,20961600
2025-09-02,501.94,502.82,493.68,497.32,18128000
2025-09-03,502.17,504.59,499.16,500.62,16345100
2025-09-04,504.77,504.95,499.98,501.13,15509500
2025-09-05,491.88,508.75,489.27,505.87,31994800
2025-09-08,495.06,498.05,491.91,494.98,16771000
2025-09-09,495.27,499.09,494.57,498.27,14410500
2025-09-10,497.22,500.06,493.59,499.81,21611800
2025-09-11,497.86,500.0,494.75,499.09,18881600
2025-09-12,506.69,509.32,500.68,503.46,23624900
2025-09-15,512.12,512.23,503.81,505.59,17143800
2025-09-16,505.84,513.97,505.4,513.63,19711900
2025-09-17,506.81,508.07,502.75,507.41,15816600
2025-09-18,505.25,509.84,504.47,508.27,18913700
2025-09-19,514.67,516.03,507.1,507.35,52474100
2025-09-22,511.21,514.48,509.31,512.35,20009300
2025-09-23,506.03,511.35,504.12,510.57,19799600
2025-09-24,506.94,509.25,503.73,507.17,13533700
2025-09-25,503.84,506.8,501.86,505.1,15786500
2025-09-26,508.24,510.71,503.43,506.85,16213100
2025-09-29,511.36,513.6,505.68,508.28,17617800
2025-09-30,514.69,514.9,506.45,510.01,19728200
2025-10-01,516.44,517.23,508.47,511.56,22632300
2025-10-02,512.49,518.32,507.47,514.38,21222900
2025-10-03,514.09,517.21,511.76,513.85,15112300
2025-10-06,525.24,527.69,514.94,515.35,21388600
2025-10-07,520.68,526.47,518.16,524.97,14615200
2025-10-08,521.55,523.63,519.8,519.99,13363400
2025-10-09,519.11,521.03,514.14,519.05,18343600
2025-10-10,507.74,520.28,506.42,516.37,24133800
2025-10-13,510.81,513.16,508.46,513.16,14284200
2025-10-14,510.34,512.04,502.82,507.02,14684300
2025-10-15,510.2,513.94,506.79,511.72,14694700
2025-10-16,508.39,513.6,504.93,509.35,15559600
2025-10-17,510.35,512.24,504.12,505.84,19867800
2025-10-20,513.54,515.44,510.2,511.37,14665600
2025-10-21,514.4,515.43,509.81,514.24,15586200
2025-10-22,517.26,521.92,514.45,517.87,18962700
2025-10-23,517.28,520.65,515.35,519.17,14023500
2025-10-24,520.31,522.04,517.43,519.5,15532400
2025-10-27,528.17,531.22,525.68,528.43,18734700
2025-10-28,538.66,550.24,537.37,546.54,29986700
2025-10-29,538.14,542.83,533.35,541.51,36023000
2025-10-30,522.45,531.6,518.83,527.14,41023100
2025-10-31,514.55,525.99,511.86,525.55,34006400
2025-11-03,513.78,521.66,511.35,516.54,22374700
2025-11-04,511.09,512.31,504.64,508.54,20958700
2025-11-05,503.97,511.59,503.39,510.07,23024300
2025-11-06,493.97,502.52,492.69,502.48,27406500
2025-11-07,493.69,496.24,490.15,493.82,24019800
2025-11-10,502.82,503.66,495.66,496.89,26101500
2025-11-11,505.48,506.39,499.19,501.62,17980000
2025-11-12,507.92,508.45,495.98,506.15,26574900
2025-11-13,500.12,510.27,498.14,507.1,25273100
2025-11-14,506.97,508.38,494.31,495.09,28505700
2025-11-17,504.3,508.9,501.73,505.25,19092800
2025-11-18,490.68,499.81,483.72,492.25,33815100
2025-11-19,484.05,492.07,479.79,487.02,23245300
2025-11-20,476.31,491.38,473.39,490.53,26802500
2025-11-21,470.03,476.8,466.19,476.38,31769200
2025-11-24,471.9,474.79,465.95,472.89,34421000
2025-11-25,474.88,477.03,462.83,471.97,28019800
2025-11-26,483.35,486.15,479.07,484.15,25709100
2025-11-28,489.83,490.45,484.49,485.44,14386700
2025-12-01,484.58,487.69,482.5,486.27,23964000
2025-12-02,487.83,491.31,484.16,484.56,19562700
2025-12-03,475.61,482.09,473.09,474.21,34615100
2025-12-04,478.71,479.19,474.38,477.63,22318200
2025-12-05,481.02,481.26,476.76,480.38,22608700
2025-12-08,488.84,490.12,482.23,482.74,21965900
2025-12-09,489.84,489.94,486.33,486.93,14696100
2025-12-10,476.44,482.1,472.97,481.88,35756200
2025-12-11,481.33,483.88,473.75,474.52,24669200
2025-12-12,476.41,480.31,474.23,477.69,21248100
2025-12-15,472.71,478.59,470.43,477.97,23727700
2025-12-16,474.28,475.77,468.79,469.82,20705600
2025-12-17,474.01,477.87,472.89,474.8,24527200
2025-12-18,481.83,487.43,475.77,476.07,28573500
2025-12-19,483.77,485.69,480.35,485.2,70836100
2025-12-22,482.77,486.56,480.55,483.96,16963000
2025-12-23,484.69,485.67,482.59,482.83,14683600
2025-12-24,485.86,486.99,482.68,483.53,5855900
2025-12-26,485.55,485.96,483.81,484.55,8842200
2025-12-29,484.94,486.18,482.03,482.71,10893400
2025-12-30,485.32,487.51,483.35,483.78,13944500
2025-12-31,481.48,485.98,481.16,485.68,15601600
2026-01-02,470.84,482.51,468.08,482.24,25571600
2026-01-05,470.75,473.96,467.42,471.96,25250300
2026-01-06,476.39,476.62,467.67,471.7,23037700
2026-01-07,481.33,487.53,475.83,477.63,25564200
2026-01-08,475.99,480.52,473.75,479.11,18162600
2026-01-09,477.16,477.69,470.11,471.96,18491000
2026-01-12,475.06,478.86,473.57,474.56,23519900
2026-01-13,468.58,473.67,463.88,472.58,28545800
2026-01-14,457.34,466.12,455.14,464.39,28184300
2026-01-15,454.64,462.19,453.88,462.06,23225800
2026-01-16,457.82,461.14,454.46,455.8,34246700
2026-01-20,452.5,454.77,447.29,449.22,26130000
2026-01-21,442.14,450.68,436.74,450.59,37980500
2026-01-22,449.14,450.83,442.73,445.64,25349400
2026-01-23,463.88,469.01,448.53,449.87,38000200
2026-01-26,468.2,472.15,459.95,463.25,29291200
2026-01-27,478.45,480.73,471.06,471.6,29213900
2026-01-28,479.49,481.6,475.88,481.07,36875400
2026-01-29,431.58,440.54,419.15,438.04,128855300
2026-01-30,428.38,437.65,424.56,437.22,58566800
2026-02-02,421.49,428.83,420.38,428.33,42219900
2026-02-03,409.39,420.18,406.75,420.14,61424100
2026-02-04,412.35,417.94,407.43,409.18,45012400
2026-02-05,391.92,406.49,390.58,405.63,66289200
2026-02-06,399.36,400.01,391.18,397.4,53515300
2026-02-09,411.77,413.05,399.09,403.06,45480500
2026-02-10,411.44,421.8,410.87,417.76,44857900
2026-02-11,402.58,414.61,399.23,414.33,42491000
2026-02-12,400.06,404.4,396.25,403.2,40802400
2026-02-13,399.54,403.74,396.29,402.66,34091600
2026-02-17,395.1,398.74,392.78,397.45,32078800
2026-02-18,397.83,400.78,394.56,396.36,23223400
2026-02-19,397.6,403.56,395.81,399.82,28234000
2026-02-20,396.37,399.26,394.31,395.25,34015200
2026-02-23,383.64,394.51,382.27,394.15,43238300
2026-02-24,388.16,388.52,380.89,383.31,33884700
2026-02-25,399.73,400.6,389.32,389.69,43625500
2026-02-26,400.85,406.61,397.88,403.84,34405900
2026-02-27,391.89,395.96,389.04,390.04,51367200
2026-03-02,397.69,400.32,389.79,392.01,35474900
2026-03-03,403.06,405.82,391.82,392.29,38199200
2026-03-04,404.32,410.14,399.44,400.4,35808000
2026-03-05,409.79,410.72,403.53,403.55,39001300
2026-03-06,408.08,412.16,407.63,408.32,31123900
2026-03-09,408.53,409.32,402.63,404.04,30131900
2026-03-10,404.88,409.31,402.06,409.14,31706400
2026-03-11,404.0,408.13,400.72,404.69,25512100
2026-03-12,400.99,405.24,400.84,403.76,27263900
2026-03-13,394.7,403.93,393.4,400.13,26848000
2026-03-16,399.09,399.76,393.94,397.21,27733700
2026-03-17,398.55,403.53,396.89,399.4,26228300
2026-03-18,390.94,397.14,390.15,396.27,25908500
2026-03-19,388.18,391.64,386.22,389.26,25138800
2026-03-20,381.04,386.16,379.3,385.95,50853200
2026-03-23,382.17,386.37,380.86,383.07,29680100
2026-03-24,371.93,381.64,371.05,381.53,42733600
2026-03-25,370.24,376.25,368.83,376.11,31181200
2026-03-26,365.18,373.91,364.4,370.02,36836600
2026-03-27,356.0,361.67,355.74,361.12,37883400
2026-03-30,358.18,364.57,355.51,361.12,44797000
2026-03-31,369.37,372.09,362.29,363.76,45244400
2026-04-01,368.57,373.18,367.4,372.68,29417200
2026-04-02,372.65,372.83,363.36,366.42,24099100
2026-04-06,372.07,372.92,368.7,372.68,16146600
2026-04-07,371.49,371.65,365.77,369.54,21443300
2026-04-08,373.52,384.17,370.61,384.15,33064800
2026-04-09,372.26,372.69,366.26,371.69,30435300
2026-04-10,370.07,374.83,369.23,372.17,28111100
2026-04-13,383.54,383.71,370.22,372.8,35745800
2026-04-14,392.26,393.84,385.68,387.08,37504500
2026-04-15,410.33,413.47,395.87,397.14,45063400
2026-04-16,419.35,419.91,411.25,418.95,41642400
2026-04-17,421.88,430.65,419.78,423.9,48568200
2026-04-20,417.17,422.42,415.4,420.24,27582200
2026-04-21,423.24,426.26,416.3,419.33,32048500
2026-04-22,431.98,432.76,422.75,425.27,29378200
2026-04-23,414.85,422.74,410.52,418.98,38308000
2026-04-24,423.7,424.03,414.9,416.07,27457400
2026-04-27,423.9,426.19,416.17,421.47,30867300
2026-04-28,428.32,428.99,420.99,423.65,30438100
2026-04-29,423.54,425.9,419.38,423.66,38288300
2026-04-30,406.9,413.52,397.15,409.92,70909400
2026-05-01,413.54,416.21,409.55,411.91,31372400
2026-05-04,412.73,419.87,409.91,410.65,28066500
2026-05-05,410.49,415.88,407.92,414.42,25700900
2026-05-06,413.07,417.52,404.23,407.12,30285900
2026-05-07,419.86,427.06,417.85,419.2,34942400
2026-05-08,414.22,417.73,413.11,416.49,33383800
2026-05-11,411.77,411.8,404.62,406.99,35657900
2026-05-12,406.89,414.6,405.76,413.58,38594200
2026-05-13,404.33,405.43,400.16,402.33,29667100
2026-05-14,408.55,410.95,400.01,403.61,27077500
2026-05-15,421.01,427.24,412.02,413.37,50771200
2026-05-18,422.62,424.2,414.71,415.72,32564100
2026-05-19,416.52,431.76,415.59,428.97,33018700
2026-05-20,420.15,421.19,410.41,413.27,27864000
2026-05-21,419.09,426.34,415.71,424.75,31393500
2026-05-22,418.57,424.4,416.33,419.54,22390300
2026-05-26,416.03,419.77,413.02,416.43,30398000
2026-05-27,412.67,415.94,409.58,411.01,28901500
2026-05-28,426.99,429.49,412.67,412.98,47250500
2026-05-29,450.24,450.33,432.36,432.55,79654400
2026-06-01,460.52,466.32,458.27,464.84,53628900
2026-06-02,441.31,453.5,440.43,446.88,37036800
2026-06-03,427.34,440.39,424.25,438.45,39037000
2026-06-04,428.05,436.15,426.41,435.81,26899500
2026-06-05,416.67,429.47,414.4,428.34,34782200
2026-06-08,411.74,417.16,408.56,414.14,32086700
2026-06-09,403.41,411.98,398.48,409.03,35317300
2026-06-10,397.36,405.04,397.16,398.55,32576000
2026-06-11,390.34,396.85,384.0,395.21,47224100
2026-06-12,390.74,391.74,382.27,391.43,34865800
2026-06-15,399.76,401.75,392.85,396.8,32266400
2026-06-16,393.83,396.84,390.69,395.79,31506800
2026-06-17,378.91,390.37,377.32,390.25,41987800
2026-06-18,379.4,381.37,373.28,377.82,59714200
